date,time,id_str,text,user_friends_count,user_followers_count,user_location,user_screen_name,user_verified,coordinates,retweet_count
1/24/2018,18:37,9.56E+17,"@matthewstoller @razibkhan I wouldn't say a ""large chunk"". Overwhelmingly the Sessions voters who did vote were Moo… https://t.co/1bUR8InNhE",5148,41546,"New York, NY",espiers,TRUE,,0
1/24/2018,18:37,9.56E+17,"U.S. state department says it ""strongly rejects"" #Venezuelan Constituent Assembly's decision to set presidential election by april 30",153,72086,Venezuela,ReutersVzla,TRUE,,118
1/24/2018,18:36,9.56E+17,"RT @WalesPolitics: Three prominent Welsh Labour politicians, @JulieMorganLAB, @DebbieWilcox1 and @carolynharris24, are seeking support to r…",311,74216,Wales,BBCWalesNews,TRUE,,34
1/24/2018,18:36,9.56E+17,"@espiers @asymmetricinfo @razibkhan @SeanTrende Racism exists, the question of its impact in the general election i… https://t.co/YjpaTIt9wN",1699,44322,,matthewstoller,TRUE,,0
1/24/2018,18:35,9.56E+17,"RT @Into: The LGBTQ community in Brazil suffered its deadliest year on record in 2017, according to a new report.

Advocates cite the anti-…",200,102676,LA,Grindr,TRUE,,59
1/24/2018,18:35,9.56E+17,"RT @Padres: It’s Election Day!

Tune in to @MLBNetwork or https://t.co/Wx42Ik9Fio at 3pm PT this afternoon for the @baseballhall Election r…",195,6137,"San Diego, CA",PadresCentral,TRUE,,77
1/24/2018,18:32,9.56E+17,This anti-FBI propaganda from @FoxNews is one of the biggest threats to our alleged democracy I've seen in my life.… https://t.co/pIyG8sgYa7,7727,89933,San Francisco,stevesilberman,TRUE,,200
1/24/2018,18:32,9.56E+17,"After hammering education in the election campaign, the pressure's on the Government to fix an unhappy and under pr… https://t.co/K8vHjhE5K4",2121,7030,New Zealand,NewsroomNZ,TRUE,,0
1/24/2018,18:31,9.56E+17,"RT @JWGOP: It is rich to say a secret FBI cell exists to hurt Trump, when in fact a rogue group in the NY field office helped Trump win the…",1152,3006,"Spicewood, Texas",JoelNihlean,TRUE,,299
1/24/2018,18:31,9.56E+17,"RT @NDP: The Liberal government is breaking its 2015 election campaign promise to ""save home mail delivery"" for thousands of Canadians. #Ca…",206,1531,"Hamilton, Ontario, Canada",sduvall07,TRUE,,46
1/24/2018,18:31,9.56E+17,I can already tell this election is gonna be a nailbiter https://t.co/dskRC9cYiM,1185,39952,"Amsterdam, the Netherlands",ThomasVLinge,TRUE,,1
1/24/2018,18:31,9.56E+17,High Court vacates restriction order on Osun LG election - A Federal High Court sitting in Abuja has vacated its or… https://t.co/fuQSCHubxu,285,1769397,Nigeria,vanguardngrnews,TRUE,,6
1/24/2018,18:30,9.56E+17,"Three prominent Welsh Labour politicians, @JulieMorganLAB, @DebbieWilcox1 and @carolynharris24, are seeking support… https://t.co/dtHaGlwPp6",193,20054,,WalesPolitics,TRUE,,34
1/24/2018,18:30,9.56E+17,@TRPConstantine @DavidUndfsioux @RepKevinCramer @realDonaldTrump @RepKevinCramer has already announced that he's no… https://t.co/ssFDRhJa2F,2151,7020,"Minot, ND",robport,TRUE,,0
1/24/2018,18:30,9.56E+17,"MSM corporate media news blackout here, even though no facts disputed that election officials illegally destroyed a… https://t.co/wCT1TqbJ1Z",986,33228,"Florida, USA",Tim_Canova,TRUE,,428
1/24/2018,18:30,9.56E+17,USG petitioning and election season is now underway https://t.co/0KvIX6FScN,238,47129,"Columbus, Ohio",TheLantern,TRUE,,0
1/24/2018,18:30,9.56E+17,RT @ditmirbushati: Fantastic news for our region the election of @Dunja_Mijatovic as the new Commissioner for Human Rights of the Council o…,675,1679,"Tirana, Albania, Homeland",DonikaHoxha,TRUE,,42
1/24/2018,18:30,9.56E+17,RT @ditmirbushati: Fantastic news for our region the election of @Dunja_Mijatovic as the new Commissioner for Human Rights of the Council o…,145,2172,"Washington, DC",AlEmbassyUSA,TRUE,,42
1/24/2018,18:30,9.56E+17,RT @business: And then there was one: Last election rival to Egypt’s El-Sisi drops out https://t.co/nZCEffjSd5 https://t.co/DkRn0N8FCC,1796,23307,Qatar,HosamYahiaAJ,TRUE,,34
1/24/2018,18:30,9.56E+17,Venezuela has just announced an election — and it's terrible news for democracy https://t.co/Qh3sIhLPdQ by @QuicoToro,778,16726,"Washington, D.C.",PostOpinions,TRUE,,13
1/24/2018,18:30,9.56E+17,"As far as voters have heard about this year’s governor’s race, no one’s in the lead. #idpol #idleg https://t.co/fH6JTRTh2i",3420,72538,"Boise, Idaho, USA",IdahoStatesman,TRUE,,2
1/24/2018,18:29,9.56E+17,RT @shawn_whatley: Calling all doctors in Ontario: Please consider standing for election. Single election period ends soon. You can make a…,3062,34001,"Toronto, Ontario",OntariosDoctors,TRUE,,11
1/24/2018,18:29,9.56E+17,2019 election: CSOs attack National Assembly over change in INEC timetable https://t.co/5ysICQrVVQ https://t.co/0OPhBgMKOX,14,464868,Nigeria,DailyPostNGR,TRUE,,2
1/24/2018,18:29,9.56E+17,"RT @JWGOP: It is rich to say a secret FBI cell exists to hurt Trump, when in fact a rogue group in the NY field office helped Trump win the…",2953,4373,"Boston, MA",gmukunda,TRUE,,299
1/24/2018,18:28,9.56E+17,"I didn't know Agatha Christie wrote the script for this ""election.""

#AndThenThereWereNone https://t.co/PzTyVmQCHl",1126,6200,"Cairo, Egypt",tekaldas,TRUE,,1
1/24/2018,18:28,9.56E+17,And then there was one: Last election rival to Egypt’s El-Sisi drops out https://t.co/nZCEffjSd5 https://t.co/DkRn0N8FCC,1093,4554011,New York and the World,business,TRUE,,34
1/24/2018,18:26,9.56E+17,"I didn't know Agatha Christie wrote the script for this ""election."" https://t.co/PzTyVmQCHl",1126,6200,"Cairo, Egypt",tekaldas,TRUE,,1
1/24/2018,18:25,9.56E+17,"RT @NonWhiteHat: Nassar's crimes are vile and worthy of denunciation, but the judge's conduct in the hearing (as opposed that of to his vic…",85,31643,Earth,derekahunter,TRUE,,32
1/24/2018,18:25,9.56E+17,@espiers @razibkhan @matthewstoller I think you're in danger of proving that Jimmy Carter won the 1980 presidential… https://t.co/e4GGuMAQxz,281,45211,"Washington, DC",asymmetricinfo,TRUE,,0
1/24/2018,18:25,9.56E+17,"Modi is not a populist and would continue with the reformist economic agenda ahead of the 2019 general election, sa… https://t.co/nai8Wzs75O",801,17085,"New York, NY",ColumbiaSIPA,TRUE,,1
1/24/2018,18:25,9.56E+17,"RT @NonWhiteHat: Nassar's crimes are vile and worthy of denunciation, but the judge's conduct in the hearing (as opposed that of to his vic…",970,23320,"Washington, D.C.",davidharsanyi,TRUE,,32
1/24/2018,18:24,9.56E+17,Walker to make re-election year argument in State of State. Watch it live on https://t.co/EnK0t5VpUv and our mobile… https://t.co/HO855X7hzi,163,10710,"La Crosse, WI",WXOW,TRUE,,0
1/24/2018,18:24,9.56E+17,"RT @ARAMAC_CA: On 1/23, @ARAMAC_CA Director Mihran Toumajan &amp; OC-based attorney Adam Klugman were pleased to attend an Open House in Santa…",2598,5399,Washington-Los Angeles-Yerevan,ARAMAC_DC,TRUE,,2
1/24/2018,18:24,9.56E+17,ICYMI: Vice Mayor Reanette Fillmer not seeking re-election https://t.co/KJ6UJnMZIq https://t.co/fPccsHqKA9,247,8405,"Chico, Calif.",ChicoER,TRUE,,0
1/24/2018,18:23,9.56E+17,"Finally, @Laura_E_Adkins and @skestenbaum took an in-depth look at Nehlen's Twitter army. This is how the ""alt-righ… https://t.co/dNkvhbL8ec",887,52060,NYC,jdforward,TRUE,,3
1/24/2018,18:23,9.56E+17,Plz tell us the total amount of $ in election donations the members of this “science” committee has received from t… https://t.co/uEMlImmrSA,330,9555,NYC,thecherness,TRUE,,8
1/24/2018,18:23,9.56E+17,RT @ditmirbushati: Fantastic news for our region the election of @Dunja_Mijatovic as the new Commissioner for Human Rights of the Council o…,139,1469,Bucharest Romania,AlEmbRomania,TRUE,,42
1/24/2018,18:23,9.56E+17,Next step in Lumberton schools consolidation: Lamar County School Board special election https://t.co/pu2DefkBUa,158,16436,"Hattiesburg, Mississippi",hburgamerican,TRUE,,0
1/24/2018,18:22,9.56E+17,Small-dollar donors have already raised another $26M since we hit #AB2Billion just three weeks ago. Truly hitting t… https://t.co/UBkE9iBudp,1354,15913,"Somerville, MA",actblue,TRUE,,4
1/24/2018,18:22,9.56E+17,"RT @ACOffice: Brazil takes “decisive steps towards gender equality” with election of its first female bishop
#AnglicanNews #Anglican #Angli…",1467,7625,Cape Town : birthdate15.12,ArchbishopThabo,TRUE,,43
1/24/2018,18:22,9.56E+17,RT @ditmirbushati: Fantastic news for our region the election of @Dunja_Mijatovic as the new Commissioner for Human Rights of the Council o…,249,971,"Bratislave, Sllovaki",AlEmbSlovakia,TRUE,,42
1/24/2018,18:21,9.56E+17,Phoenix pay woes: union of federal employees threatens Liberals ahead of election | National Newswatch https://t.co/t8axmFr79e,596,43256,,natnewswatch,TRUE,,1
1/24/2018,18:21,9.56E+17,"Thompson: I do think we should talk about this in an off-session

*Translation: Please don't don't make us talk gay… https://t.co/HYeWiUvb6Q",1097,4283,"Boise, ID",kkruesi,TRUE,,1
1/24/2018,18:21,9.56E+17,"RT @PACE_News: The final results in the second round of the election were:
Pierre-Yves Le Borgn' - 103 votes
Dunja Mijatovic - 107 votes
Go…",335,2951,"Vienna, Austria",UKOSCE,TRUE,,22
1/24/2018,18:20,9.56E+17,"Read an extract from The Despot’s Apprentice by @brianklaas, who is speaking @LSEGovernment this evening. #LSETrump… https://t.co/fnjrWtmI3p",3758,11362,London School of Economics,democraticaudit,TRUE,,2
1/24/2018,18:20,9.56E+17,RT @krassenstein: BREAKING:  Joe Biden says that Senate Majority Leader Mitch McConnell stopped President Obama from speaking out about Rus…,6157,15018,"Albany, NY / Boston, MA",alanilagan,TRUE,,26183
1/24/2018,18:19,9.56E+17,RT @DavidUndfsioux: @robport Heitkamp is clearly vulnerable. The bigger and more important question is who the Repubs put up against her. W…,2151,7020,"Minot, ND",robport,TRUE,,1
1/24/2018,18:19,9.56E+17,@TheNextFire @POTUS Yes of course. But not merely because you didn’t like the fact he won the election,5368,754598,United States,DineshDSouza,TRUE,,10
1/24/2018,18:19,9.56E+17,RT @ditmirbushati: Fantastic news for our region the election of @Dunja_Mijatovic as the new Commissioner for Human Rights of the Council o…,391,3203,Brussels,AlMissionEU,TRUE,,42
1/24/2018,18:18,9.56E+17,Pa. Rep. Adam Harris will not seek re-election https://t.co/oMpSbFBaQR,1223,6186,"Chambersburg, PA",PONews,TRUE,,0
1/24/2018,18:17,9.56E+17,Presidency: Buhari’s re-election talk a distraction https://t.co/qOSHAtGv7W https://t.co/jKBfTGYKoX,2,115087,,todayng,TRUE,,0
1/24/2018,18:17,9.56E+17,ICYMI: Vice Mayor Reanette Fillmer not seeking re-election https://t.co/FH60yHiZO5,36,1653,"Oroville, Calif.",OrovilleMR,TRUE,,0
1/24/2018,18:17,9.56E+17,ICYMI: Vice Mayor Reanette Fillmer not seeking re-election https://t.co/eOgAnC9Xtv https://t.co/uoPsk8AANd,247,8405,"Chico, Calif.",ChicoER,TRUE,,1
1/24/2018,18:17,9.56E+17,RT @OSCE_RFoM: Congratulations @Dunja_Mijatovic for your election! A great Human Rights and #freemedia defender for this very important res…,335,2951,"Vienna, Austria",UKOSCE,TRUE,,32
1/24/2018,18:16,9.56E+17,"The Federal Government has described as a distraction, the issue of whether President Muhammadu Buhari should seek… https://t.co/0eh167GbrI",583,508512,"Abuja, Nigeria",daily_trust,TRUE,,6
1/24/2018,18:16,9.56E+17,"@perlmutations If he's changed, why did he pay $130,000 after the election! The evangelicals who support this have no morals!",292,17248,"Houston, Texas",radioryanchase,TRUE,,0
1/24/2018,18:16,9.56E+17,RT @ditmirbushati: Fantastic news for our region the election of @Dunja_Mijatovic as the new Commissioner for Human Rights of the Council o…,897,1688,"Riyadh, Kingdom of Saudi Arabia",AlEmbassyKSA,TRUE,,42
1/24/2018,18:16,9.56E+17,RT @OSCE_RFoM: Congratulations @Dunja_Mijatovic for your election! A great Human Rights and #freemedia defender for this very important res…,2142,16939,Brüssel,RebHarms,TRUE,,32
1/24/2018,18:16,9.56E+17,"The Federal Government has described as a distraction, the issue of whether President Muhammadu Buhari should seek… https://t.co/HqqL6Zie7K",583,508512,"Abuja, Nigeria",daily_trust,TRUE,,4
1/24/2018,18:16,9.56E+17,Presidency: Buhari’s re-election talk a distraction https://t.co/LxP4HeWiNf via @todayng https://t.co/9JJ0DDpSu6,2,1478539,,NigeriaNewsdesk,TRUE,,0
1/24/2018,18:15,9.56E+17,"RT @AamAadmiParty: Delhi High Court Asks Election Commission not to declare by-polls in Delhi till court is hearing the case. 
HC restrains…",9,3629,UTTARAKHAND ,AAPUttarakhand,TRUE,,118
1/24/2018,18:15,9.56E+17,Trump &amp; his administration have censored or stifled science—particularly climate science—almost 100 times since the… https://t.co/Uh4lw3tJIc,1779,129583,"Washington, D.C. ",foe_us,TRUE,,26
1/24/2018,18:15,9.56E+17,"RT @drjmariomolina: Admirable election results in Oregon tonight as voters approve package of healthcare taxes, to ensure low-income reside…",8118,31069,New York,MelissaJPeltier,TRUE,,160
1/24/2018,18:14,9.56E+17,#VIDEO - #ICYMI SanFrancisco has new interim mayor Mark Farrell. Appointed by six Supervisors who wanted to replace… https://t.co/D9XwT2yaW6,695,3609,,JanaKTVU,TRUE,,0
1/24/2018,18:14,9.56E+17,Europe’s worst Italian nightmare just got a little more likely. https://t.co/CJSfsyaCTY,1242,4025,Brussels,stephanfaris,TRUE,,7
1/24/2018,18:13,9.56E+17,That alliance would put two of the country’s most Euroskeptic political forces at the helm of the EU’s third-larges… https://t.co/BQlFk7io8V,412,167102,Brussels,POLITICOEurope,TRUE,,17
1/24/2018,18:13,9.56E+17,RT @BusinessDayNg: NBS boss charges Statistician committee on Professionalism ahead of election https://t.co/wJhLPFvzH4 https://t.co/EqYV9H…,542,24821,Nigeria,sgyemikale,TRUE,,12
1/24/2018,18:12,9.56E+17,RT @catherinereagor: Election 2018: We read Gov. Ducey's campaign finance reports so you don't have to https://t.co/njd0J32AGe via @azcentr…,6474,12433,"Phoenix, Arizona",yvonnewingett,TRUE,,3
1/24/2018,18:12,9.56E+17,Me rewatching 2017 General Election night programming on YouTube. https://t.co/yJPNoDI4Wd,633,7965,Durham/London/Cambridge,tomhfh,TRUE,,8
1/24/2018,18:12,9.56E+17,Buhari’s re-election talk a distraction – Presidency https://t.co/mQN9XJ57Ou,2611,2104029,"Lagos, Nigeria",MobilePunch,TRUE,,5
1/24/2018,18:10,9.56E+17,"After being immersed in the U.S. Soccer election scene last week, what do @GrantWahl and @BrianStraus think about t… https://t.co/c10cZFrIPl",479,103412,,si_soccer,TRUE,,1
1/24/2018,18:09,9.56E+17,"RT @KeithBarrett: @Mompreneur_of_3 You know except for Sam's, every one of those closures &amp; bankruptcies began yrs before the 2016 election…",6696,19262,"Raleigh, NC",KeithBarrett,TRUE,,3
1/24/2018,18:08,9.56E+17,"His district was safe. Now a veteran GOP congressman faces his first serious election threat, with control of Congr… https://t.co/xoQTSGyrj1",1031,6420,"Washington, D.C.",NHendersonWSJ,TRUE,,1
1/24/2018,18:07,9.56E+17,"RT @mlevenson: Asked about 2020, Deval Patrick says, “I think since the last presidential election everyone is asking themselves, rightly,…",5848,6607,"Boston, Massachusetts",jm_bos,TRUE,,26
1/24/2018,18:07,9.56E+17,"RT @CBSNews: Following the firing of James Comey, Pres. Trump reportedly inquired of then-acting FBI director Andrew McCabe whom he voted f…",975,7444,"San Francisco, California",SovernNation,TRUE,,34
1/24/2018,18:06,9.56E+17,"RT @Jeffmapes: Here's the Measure 101 statistic of the day:  If you eliminated the votes from the Portland tri-county area, Measure 101 sti…",221,534,"OPB, Portland, OR",BethHyams,TRUE,,129
1/24/2018,18:06,9.56E+17,"#MetPolice alone decided ‘no criminal case’ in #LutfurRahman’s #TowerHamlets corrupt 2014 election,… https://t.co/31P7wzesXm",384,7959,East London,ELAdvertiser,TRUE,,52
1/24/2018,18:06,9.56E+17,RT @ditmirbushati: Fantastic news for our region the election of @Dunja_Mijatovic as the new Commissioner for Human Rights of the Council o…,616,1947,"Vekiareli 7, 15237 Filothéi",AlEmbassyGreece,TRUE,,42
1/24/2018,18:06,9.56E+17,RT @ditmirbushati: Fantastic news for our region the election of @Dunja_Mijatovic as the new Commissioner for Human Rights of the Council o…,237,1080,"Berne, Switzerland",AlEmbassyBern,TRUE,,42
1/24/2018,18:05,9.56E+17,"RT @mlevenson: Asked about 2020, Deval Patrick says, “I think since the last presidential election everyone is asking themselves, rightly,…",1855,64749,"Washington via Tennessee, UNC, and Boston",mviser,TRUE,,26
1/24/2018,18:05,9.56E+17,"2019 election is a distraction to Buhari — Lai Mohammed
https://t.co/JD9a0D8Cq3
@MBuhari @Mohammed_Lai",583,508512,"Abuja, Nigeria",daily_trust,TRUE,,9
1/24/2018,18:05,9.56E+17,"Obasanjo’s statement: FG speaks on herdsmen killings, Buhari’s re-election bid https://t.co/JReZtDjStE https://t.co/E6MR35zLyk",14,464869,Nigeria,DailyPostNGR,TRUE,,2
1/24/2018,18:05,9.56E+17,"Asked about 2020, Deval Patrick says, “I think since the last presidential election everyone is asking themselves,… https://t.co/JZQewKK9Gx",1537,7657,,mlevenson,TRUE,,26
1/24/2018,18:04,9.56E+17,"RT @RedTRaccoon: Every victory is a major one.

Democrat Austin Davis has won Pennsylvania's special election for the 35th State House Dist…",1215,13744,Los Angeles,nadinevdVelde,TRUE,,271
1/24/2018,18:04,9.56E+17,"2019 election is a distraction to Buhari — Lai Mohammed
https://t.co/JD9a0D8Cq3",583,508512,"Abuja, Nigeria",daily_trust,TRUE,,2
1/24/2018,18:04,9.56E+17,"Buhari re-election talk 'a distraction': Nigerian govt
#Nigeria #Politics #vote #Buhari #Obasanjo
https://t.co/EKpFtGEZ20",162,27208,Qatar,PeninsulaQatar,TRUE,,0
1/24/2018,18:04,9.56E+17,RT @GRamsey_LatAm: #Venezuela's election announcement likely put an end to the DR negotiating process and quickly provoked widespread inter…,1230,21562,"Washington, D.C.",WOLA_org,TRUE,,4
1/24/2018,18:04,9.56E+17,RT @ditmirbushati: Fantastic news for our region the election of @Dunja_Mijatovic as the new Commissioner for Human Rights of the Council o…,117,1266,Skopje ,AlEmbMacedonia,TRUE,,42
1/24/2018,18:03,9.56E+17,Blast from the past: Election Eve ticket for John Kerry’s appearance in Cleveland. https://t.co/dXOAJUmw3H,1805,8199,"Brooklyn, NY",mcpli,TRUE,,1
1/24/2018,18:03,9.56E+17,"We will never know the real vote count. There never was a fair election. Votes
disappeared, those are the facts. Mo… https://t.co/bAUozv4Y8y",725,5236,Philadelphia,CheriHonkala,TRUE,,11
1/24/2018,18:03,9.56E+17,"The Minister of Communications, Adebayo Shittu, was Wednesday stopped from distributing President Muhammadu Buhari'… https://t.co/nWZc26LDsI",583,508512,"Abuja, Nigeria",daily_trust,TRUE,,2
1/24/2018,18:02,9.56E+17,Soros is well-connected to voting machine companies in the US - https://t.co/p5ZHDb2cdQ  #WakeUpAmerica #tcot #tlot,482,774245,"Austin, TX",RealAlexJones,TRUE,,208
1/24/2018,18:02,9.56E+17,Osun declares two-day public holiday as LG election holds Saturday https://t.co/0YL1GBYmz1 https://t.co/hAKpmBXLiP,524,45879,"Lagos - Abuja, Nigeria",BusinessDayNg,TRUE,"{'type': 'Point', 'coordinates': [3.3661196, 6.4493857]}",0
1/24/2018,18:02,9.56E+17,"The Minister of Communications, Adebayo Shittu, was Wednesday stopped from distributing President Muhammadu Buhari'… https://t.co/IqKDzCvzZV",583,508512,"Abuja, Nigeria",daily_trust,TRUE,,14
1/24/2018,18:02,9.56E+17,Bad news for @ScottWalker ahead of his State of the State address: former GOP gov @TommyForHealth predicts a bad ye… https://t.co/TDZO4vnu1F,4063,91135,"Washington, DC",DemGovs,TRUE,,4
1/24/2018,18:02,9.56E+17,The election results in #Germany mainly indicate the magnitude of the crisis affecting the two mass parties (Volksp… https://t.co/9fHVVigzOa,134,7960,Warsaw,OSW_eng,TRUE,,2
1/24/2018,18:01,9.56E+17,"NEW! In a sixth installment of our #RecountReady series, Sherrie Swensen Clerk, (@VoteSLCo) and an @EACgov Standard… https://t.co/rHza4G4ezK",602,5164,"Washington, DC",EACgov,TRUE,,5
1/24/2018,18:01,9.56E+17,"2019 election is a distraction to Buhari — Lai Mohammed
https://t.co/JD9a0D8Cq3
@MBuhari @Gidi_Traffic @inecnigeria https://t.co/2XfC2kZr8a",583,508513,"Abuja, Nigeria",daily_trust,TRUE,,2
1/24/2018,18:01,9.56E+17,.@SenateMajLdr should be removed from the Senate and charged with something. He blocked Obama from disclosing that… https://t.co/7gMNJM0fmh,534,495,"Winston - Salem, N.C.",SheldonBeatty,TRUE,,0
1/24/2018,18:00,9.56E+17,A Democrat has won a special election to fill the unexpired term of a state House member who stepped down after ple… https://t.co/mAhcn9Cq8F,529,19874,Central Pennsylvania,witfnews,TRUE,,0
1/24/2018,18:00,9.56E+17,"His district was safe. Now a veteran GOP congressman faces his first serious election threat, with control of Congr… https://t.co/WC4cyA366v",1103,15449580,"New York, NY",WSJ,TRUE,,27
1/24/2018,18:00,9.56E+17,"Show cause notice to 15 #Congress councillors for boycotting mayoral election
https://t.co/gziplfhcDf https://t.co/4kbqXKWXfZ",59,424355,"New Delhi, India",FinancialXpress,TRUE,,1
1/24/2018,18:00,9.56E+17,"RT @TexasTribune: There are at least 48 openly LGBTQ candidates in Texas vying for federal, state and local offices. That number is roughly…",986,3324,,kytja,TRUE,,19
1/24/2018,18:00,9.56E+17,"'BJP hardliners, including Modi giving harsh statements against Pakistan throughout election campaigns.'… https://t.co/cWCQf2yYND",246,17561,Pakistan,dailytimespak,TRUE,,0
1/24/2018,17:59,9.56E+17,RT @ditmirbushati: Fantastic news for our region the election of @Dunja_Mijatovic as the new Commissioner for Human Rights of the Council o…,793,28001,"Tirana, Albania",AlbanianDiplo,TRUE,,42
1/24/2018,17:59,9.56E+17,@LauraMLippman @indystar Part of me thinks the origins of this scandal were chronologically obscured by election-cy… https://t.co/BUAuR74nAL,417,164293,"Baltimore, MD",AoDespair,TRUE,,0
1/24/2018,17:58,9.56E+17,"Bracing for the assembly polls slated in May 2019, Chief Minister K. Chandrashekar Rao is pushing to complete infra… https://t.co/XwZ5syJulf",235,4661937,India,IndiaToday,TRUE,,1
1/24/2018,17:58,9.56E+17,RT @ditmirbushati: Fantastic news for our region the election of @Dunja_Mijatovic as the new Commissioner for Human Rights of the Council o…,583,1793,"Ottawa, Ontario",AlEmbCanada,TRUE,,42
1/24/2018,17:57,9.56E+17,Fantastic news for our region the election of @Dunja_Mijatovic as the new Commissioner for Human Rights of the Coun… https://t.co/UiParjzDtD,198,95014,"Tirana, Albania",ditmirbushati,TRUE,,42
1/24/2018,17:57,9.56E+17,"The Liberal government is breaking its 2015 election campaign promise to ""save home mail delivery"" for thousands of… https://t.co/CfPB8wGlNn",1260,187762,Canada,NDP,TRUE,,46
1/24/2018,17:57,9.56E+17,RT @JackPosobiec: Amazing that the Democrats rabidly accuse Trump of rigging the election yet don't care that their own party admitted to r…,510,1144,United States,ShariOdell,TRUE,,949
1/24/2018,17:57,9.56E+17,California’s June election will include a measure to recall the judge who issued a controversial sentence to former… https://t.co/GtncInrtOs,213,140752,"San Francisco, CA",sfchronicle,TRUE,,5
1/24/2018,17:55,9.56E+17,Egypt’s last opposition candidate pulls out of presidential election https://t.co/N0OJhUSZfv,69,43574,"Abu Dhabi, Dubai, Riyadh",FTMidEastAfrica,TRUE,,0
1/24/2018,17:55,9.56E+17,I'll remember this when you've got your arm around Trudeau in the next election. https://t.co/10SmdACxdR,760,4263,"Scarborough, L'Epiphanie",danharrisndp,TRUE,,0
1/24/2018,17:55,9.56E+17,That five presidential candidates withdrew or were forced to withdraw from running vs Sisi in March’s presidential… https://t.co/wgFwpDofyC,3050,282336,Cairo/NYC,monaeltahawy,TRUE,,25
1/24/2018,17:55,9.56E+17,Egypt’s last opposition candidate pulls out of presidential election https://t.co/p7aP0nPah9,92,46538,"London, NYC, Hong Kong",fastFT,TRUE,,2
1/24/2018,17:55,9.56E+17,Egypt’s last opposition candidate pulls out of presidential election https://t.co/WodN3UfSpq,0,2197,,DiscoverFT,TRUE,,0
1/24/2018,17:55,9.56E+17,Egypt’s last opposition candidate pulls out of presidential election https://t.co/WK0sg9QwhI,814,3168805,London,FT,TRUE,,6
1/24/2018,17:54,9.56E+17,RT @ianschuler: As rigged PA election districts are overturned... a shout out to @azavea for a decade of work on fair election boundaries h…,2298,28154,San Francisco,smfrogers,TRUE,,6
1/24/2018,17:54,9.56E+17,"RT @MadaMasr: Breaking: Khaled Ali announces he will withdraw from Egypt's 2018 presidential election process, citing government violations…",1807,130675,Earth,bencnn,TRUE,,79
1/24/2018,17:54,9.56E+17,@RealCandaceO Isn’t this considered child abuse? It’s not physical but mental and emotional abuse. So many parents… https://t.co/T5fBoGi2Mx,7815,14212,"Atlanta, GA",Paisano,TRUE,,1
1/24/2018,17:53,9.56E+17,"RT @CREWcrew: President Trump is accused of paying $130,000 in hush money to porn star Stormy Daniels to hide an affair a month before the…",266,321,"Vero Beach, FL",maryhelenmoore,TRUE,,20388
1/24/2018,17:53,9.56E+17,Full statement from @KellieLeitch on her decision to not run again in the next election https://t.co/kKhDP5TBLI,943,1441,"Barrie, ON",KWardCTV,TRUE,,0
1/24/2018,17:53,9.56E+17,"RT @MaggieLit92: The FBI's ‘Secret Society’ Meetings @LifeZette 
Text messages that have surfaced between anti-Trump senior counterintellig…",227,35310,"Washington, DC",LifeZette,TRUE,,25
1/24/2018,17:53,9.56E+17,"#MohsinShahnawazRanjha levels serious allegations on #PTI chief #ImranKhan, #JahangirTareen pertaining to the amend… https://t.co/WhUiLnWVcS",90,1130710,Pakistan,SAMAATV,TRUE,,9
1/24/2018,17:53,9.56E+17,"So long, farewell, auf wiedersehen, goodbye! @SadiyaAnsari sends off Kellie Leitch, who won't run in the next elect… https://t.co/ilhW8bzbrV",1578,4611,Toronto,CarleyFortune,TRUE,,0
1/24/2018,17:52,9.56E+17,"Boldly going where Stephen Harper went before.
https://t.co/1NMRbnE6Pv",169,30626,"Ottawa, Ontario",AaronWherry,TRUE,,1
1/24/2018,17:52,9.56E+17,"Members have until January 18 to return voting slips for the British Wool board elections
 https://t.co/xreZJ6OL5n",1764,16740,Ireland,AgrilandIreland,TRUE,,1
1/24/2018,17:52,9.56E+17,Superintendent Tess Smith on special school board election https://t.co/8flcuT3f2X,158,16436,"Hattiesburg, Mississippi",hburgamerican,TRUE,,0
1/24/2018,17:52,9.56E+17,"@Mompreneur_of_3 You know except for Sam's, every one of those closures &amp; bankruptcies began yrs before the 2016 el… https://t.co/XqfYIaf4WD",6696,19262,"Raleigh, NC",KeithBarrett,TRUE,,3
1/24/2018,17:51,9.56E+17,Election 2018: We read Gov. Ducey's campaign finance reports so you don't have to https://t.co/njd0J32AGe via @azcentral @yvonnewingett,3520,7230,"Phoenix, Arizona",catherinereagor,TRUE,,3
1/24/2018,17:51,9.56E+17,ANALYSIS: Cyprus is on the cusp of between peace and conflict as Turkish Cypriot parties struggle to form a coaliti… https://t.co/h7ZYFO91oh,7,5716,"Istanbul, Turkey",TRTWorldNow,TRUE,,2
1/24/2018,17:50,9.56E+17,"Retweeted Capitalk 100.4FM (@capitalkfm):

""Whichever party wins the election will proceed to take the reigns of... https://t.co/NGvTHsdmtG",1691,11700,"Harare, Zimbabwe",napoleonnyanhi,TRUE,,1
1/24/2018,17:50,9.56E+17,"RT @capitalkfm: ""Whichever party wins the election will proceed to take the reigns of power.
- @edmnangagwa live in #Davos18 #LeadingTheCon…",1691,11700,"Harare, Zimbabwe",napoleonnyanhi,TRUE,,3
